일자,시도명,읍면동명,평균 기온,일강수량,최대 풍속,업종명,이용금액,데이터기준일자
2018-11-22,제주시,삼도2동,6.9,0,3.1,건강보조식품 소매업,434300,2020-12-15
2018-11-22,제주시,삼도1동,6.9,0,3.1,건강보조식품 소매업,13663960,2020-12-15
2018-11-22,제주시,오라동,6.9,0,3.1,골프장 운영업,417029486,2020-12-15
2018-11-22,제주시,용담2동,6.9,0,3.1,건강보조식품 소매업,978000,2020-12-15
2018-11-22,제주시,용담1동,6.9,0,3.1,과실 및 채소 소매업,48389150,2020-12-15
2018-11-22,제주시,이도2동,6.9,0,3.1,건강보조식품 소매업,17523300,2020-12-15
2018-11-22,제주시,이도1동,6.9,0,3.1,건강보조식품 소매업,19473500,2020-12-15
2018-11-22,제주시,일도2동,6.9,0,3.1,건강보조식품 소매업,2507000,2020-12-15
2018-11-22,제주시,일도1동,6.9,0,3.1,건강보조식품 소매업,2877000,2020-12-15
2018-11-22,제주시,건입동,3.9,0,3.3,건강보조식품 소매업,781400,2020-12-15
2018-11-22,제주시,봉개동,3.9,0,3.3,건강보조식품 소매업,280000,2020-12-15
2018-11-23,서귀포시,예래동,9,0,1.1,골프장 운영업,405482100,2020-12-15
2018-11-23,제주시,아라동,5.8,0,2.4,건강보조식품 소매업,446000,2020-12-15
2018-11-23,제주시,삼양동,7.4,0,2.1,건강보조식품 소매업,591100,2020-12-15
2018-11-23,제주시,조천읍,7.4,0,2.1,건강보조식품 소매업,7111000,2020-12-15
2018-11-23,제주시,화북동,7.4,0,2.1,건강보조식품 소매업,8568860,2020-12-15
2018-11-23,제주시,추자면,9.8,0,4,과실 및 채소 소매업,6965100,2020-12-15
2018-11-23,제주시,우도면,10.1,0,2.3,과실 및 채소 소매업,15700900,2020-12-15
2018-11-23,서귀포시,대정읍,12,0,4.6,건강보조식품 소매업,4636000,2020-12-15
2018-11-23,제주시,애월읍,6.3,0,1.8,건강보조식품 소매업,2424000,2020-12-15
2018-11-23,서귀포시,안덕면,9.2,0,2.1,건강보조식품 소매업,65000,2020-12-15
2018-11-23,제주시,노형동,2.2,0,1.4,건강보조식품 소매업,29742760,2020-12-15
2018-11-23,제주시,연동,2.2,0,1.4,건강보조식품 소매업,397793510,2020-12-15
2018-11-23,제주시,한경면,9.2,0,2.5,골프장 운영업,360633300,2020-12-15
2018-11-23,제주시,한림읍,9.2,0,2.5,건강보조식품 소매업,5706050,2020-12-15
2018-11-23,서귀포시,남원읍,8.4,0,2.7,건강보조식품 소매업,518000,2020-12-15
2018-11-23,서귀포시,효돈동,8.4,0,2.7,과실 및 채소 소매업,25679600,2020-12-15
2018-11-23,제주시,구좌읍,9.1,0,2.7,골프장 운영업,384661170,2020-12-15
2018-11-23,서귀포시,성산읍,6.6,0,2.2,건강보조식품 소매업,4811000,2020-12-15
2018-11-23,서귀포시,표선면,6.6,0,2.2,건강보조식품 소매업,28044050,2020-12-15
2018-11-23,제주시,도두동,8.2,0,2.3,건강보조식품 소매업,55000,2020-12-15
2018-11-23,제주시,외도동,8.2,0,2.3,건강보조식품 소매업,3493600,2020-12-15
2018-11-23,제주시,이호동,8.2,0,2.3,건강보조식품 소매업,311641531,2020-12-15
2018-11-23,제주시,삼도2동,6.9,0,2.9,건강보조식품 소매업,434300,2020-12-15
2018-11-23,제주시,삼도1동,6.9,0,2.9,건강보조식품 소매업,13663960,2020-12-15
2018-11-23,제주시,오라동,6.9,0,2.9,골프장 운영업,417029486,2020-12-15
2018-11-23,제주시,용담2동,6.9,0,2.9,건강보조식품 소매업,978000,2020-12-15
2018-11-23,제주시,용담1동,6.9,0,2.9,과실 및 채소 소매업,48389150,2020-12-15
2018-11-23,제주시,이도2동,6.9,0,2.9,건강보조식품 소매업,17523300,2020-12-15
2018-11-23,제주시,이도1동,6.9,0,2.9,건강보조식품 소매업,19473500,2020-12-15
2018-11-23,제주시,일도2동,6.9,0,2.9,건강보조식품 소매업,2507000,2020-12-15
2018-11-23,제주시,일도1동,6.9,0,2.9,건강보조식품 소매업,2877000,2020-12-15
2018-11-23,제주시,건입동,3.9,0,2,건강보조식품 소매업,781400,2020-12-15
2018-11-23,제주시,봉개동,3.9,0,2,건강보조식품 소매업,280000,2020-12-15
2018-11-24,서귀포시,예래동,13.2,0.5,1.8,골프장 운영업,405482100,2020-12-15
2018-11-24,제주시,아라동,10.8,0,2,건강보조식품 소매업,446000,2020-12-15
2018-11-24,제주시,삼양동,12.9,0,3.6,건강보조식품 소매업,591100,2020-12-15
2018-11-24,제주시,조천읍,12.9,0,3.6,건강보조식품 소매업,7111000,2020-12-15
2018-11-24,제주시,화북동,12.9,0,3.6,건강보조식품 소매업,8568860,2020-12-15
2018-11-24,제주시,추자면,14,1.5,3,과실 및 채소 소매업,6965100,2020-12-15
2018-11-24,제주시,우도면,14.6,0,3,과실 및 채소 소매업,15700900,2020-12-15
2018-11-24,서귀포시,대정읍,16.4,0,6.5,건강보조식품 소매업,4636000,2020-12-15
2018-11-24,제주시,애월읍,10,0,3.5,건강보조식품 소매업,2424000,2020-12-15
2018-11-24,서귀포시,안덕면,12.8,3,2.7,건강보조식품 소매업,65000,2020-12-15
2018-11-24,제주시,노형동,6.3,1,4.4,건강보조식품 소매업,29742760,2020-12-15
2018-11-24,제주시,연동,6.3,1,4.4,건강보조식품 소매업,397793510,2020-12-15
2018-11-24,제주시,한경면,13.3,0,3,골프장 운영업,360633300,2020-12-15
2018-11-24,제주시,한림읍,13.3,0,3,건강보조식품 소매업,5706050,2020-12-15
2018-11-24,서귀포시,남원읍,12.8,1,2.4,건강보조식품 소매업,518000,2020-12-15
2018-11-24,서귀포시,효돈동,12.8,1,2.4,과실 및 채소 소매업,25679600,2020-12-15
2018-11-24,제주시,구좌읍,12.7,0,3.5,골프장 운영업,384661170,2020-12-15
2018-11-24,서귀포시,성산읍,11.5,1,2.3,건강보조식품 소매업,4811000,2020-12-15
2018-11-24,서귀포시,표선면,11.5,1,2.3,건강보조식품 소매업,28044050,2020-12-15
2018-11-24,제주시,도두동,12.5,0,2.7,건강보조식품 소매업,55000,2020-12-15
2018-11-24,제주시,외도동,12.5,0,2.7,건강보조식품 소매업,3493600,2020-12-15
2018-11-24,제주시,이호동,12.5,0,2.7,건강보조식품 소매업,311641531,2020-12-15
2018-11-24,제주시,삼도2동,11.3,0,3.4,건강보조식품 소매업,434300,2020-12-15
2018-11-24,제주시,삼도1동,11.3,0,3.4,건강보조식품 소매업,13663960,2020-12-15
2018-11-24,제주시,오라동,11.3,0,3.4,골프장 운영업,417029486,2020-12-15
2018-11-24,제주시,용담2동,11.3,0,3.4,건강보조식품 소매업,978000,2020-12-15
2018-11-24,제주시,용담1동,11.3,0,3.4,과실 및 채소 소매업,48389150,2020-12-15
2018-11-24,제주시,이도2동,11.3,0,3.4,건강보조식품 소매업,17523300,2020-12-15
2018-11-24,제주시,이도1동,11.3,0,3.4,건강보조식품 소매업,19473500,2020-12-15
2018-11-24,제주시,일도2동,11.3,0,3.4,건강보조식품 소매업,2507000,2020-12-15
2018-11-24,제주시,일도1동,11.3,0,3.4,건강보조식품 소매업,2877000,2020-12-15
2018-11-24,제주시,건입동,9.4,0,2.9,건강보조식품 소매업,781400,2020-12-15
2018-11-24,제주시,봉개동,9.4,0,2.9,건강보조식품 소매업,280000,2020-12-15
2018-11-25,서귀포시,예래동,12.4,0,1.2,골프장 운영업,405482100,2020-12-15
2018-11-25,제주시,아라동,8.3,0,1.3,건강보조식품 소매업,446000,2020-12-15
2018-11-25,제주시,삼양동,10.5,0,1.7,건강보조식품 소매업,591100,2020-12-15
2018-11-25,제주시,조천읍,10.5,0,1.7,건강보조식품 소매업,7111000,2020-12-15
2018-11-25,제주시,화북동,10.5,0,1.7,건강보조식품 소매업,8568860,2020-12-15
2018-11-25,제주시,추자면,12.1,0,1.1,과실 및 채소 소매업,6965100,2020-12-15
2018-11-25,제주시,우도면,13.6,0,1.9,과실 및 채소 소매업,15700900,2020-12-15
2018-11-25,서귀포시,대정읍,15.2,0,3.7,건강보조식품 소매업,4636000,2020-12-15
2018-11-25,제주시,애월읍,7.3,0,1.1,건강보조식품 소매업,2424000,2020-12-15
2018-11-25,서귀포시,안덕면,11.8,0,2.4,건강보조식품 소매업,65000,2020-12-15
2018-11-25,제주시,노형동,5.6,0,2.2,건강보조식품 소매업,29742760,2020-12-15
2018-11-25,제주시,연동,5.6,0,2.2,건강보조식품 소매업,397793510,2020-12-15
2018-11-25,제주시,한경면,11.4,0,2.1,골프장 운영업,360633300,2020-12-15
2018-11-25,제주시,한림읍,11.4,0,2.1,건강보조식품 소매업,5706050,2020-12-15
2018-11-25,서귀포시,남원읍,11.8,0,1.9,건강보조식품 소매업,518000,2020-12-15
2018-11-25,서귀포시,효돈동,11.8,0,1.9,과실 및 채소 소매업,25679600,2020-12-15
2018-11-25,제주시,구좌읍,11,0,2.3,골프장 운영업,384661170,2020-12-15
2018-11-25,서귀포시,성산읍,10.5,0,1.8,건강보조식품 소매업,4811000,2020-12-15
2018-11-25,서귀포시,표선면,10.5,0,1.8,건강보조식품 소매업,28044050,2020-12-15
2018-11-25,제주시,도두동,10.7,0,1.7,건강보조식품 소매업,55000,2020-12-15
2018-11-25,제주시,외도동,10.7,0,1.7,건강보조식품 소매업,3493600,2020-12-15
2018-11-25,제주시,이호동,10.7,0,1.7,건강보조식품 소매업,311641531,2020-12-15
2018-11-25,제주시,삼도2동,9.5,0,2.5,건강보조식품 소매업,434300,2020-12-15
2018-11-25,제주시,삼도1동,9.5,0,2.5,건강보조식품 소매업,13663960,2020-12-15
2018-11-25,제주시,오라동,9.5,0,2.5,골프장 운영업,417029486,2020-12-15
2018-11-25,제주시,용담2동,9.5,0,2.5,건강보조식품 소매업,978000,2020-12-15
2018-11-25,제주시,용담1동,9.5,0,2.5,과실 및 채소 소매업,48389150,2020-12-15
2018-11-25,제주시,이도2동,9.5,0,2.5,건강보조식품 소매업,17523300,2020-12-15
2018-11-25,제주시,이도1동,9.5,0,2.5,건강보조식품 소매업,19473500,2020-12-15
2018-11-25,제주시,일도2동,9.5,0,2.5,건강보조식품 소매업,2507000,2020-12-15
2018-11-25,제주시,일도1동,9.5,0,2.5,건강보조식품 소매업,2877000,2020-12-15
2018-11-25,제주시,건입동,6.4,0,1.5,건강보조식품 소매업,781400,2020-12-15
2018-11-25,제주시,봉개동,6.4,0,1.5,건강보조식품 소매업,280000,2020-12-15
2018-11-26,서귀포시,예래동,13.5,0,0.8,골프장 운영업,405482100,2020-12-15
2018-11-26,제주시,아라동,10.5,0,1.9,건강보조식품 소매업,446000,2020-12-15
2018-11-26,제주시,삼양동,13.1,0,1.9,건강보조식품 소매업,591100,2020-12-15
2018-11-26,제주시,조천읍,13.1,0,1.9,건강보조식품 소매업,7111000,2020-12-15
2018-11-26,제주시,화북동,13.1,0,1.9,건강보조식품 소매업,8568860,2020-12-15
2018-11-26,제주시,추자면,12.8,0,4.3,과실 및 채소 소매업,6965100,2020-12-15
2018-11-26,제주시,우도면,15.7,0,1.6,과실 및 채소 소매업,15700900,2020-12-15
2018-11-26,서귀포시,대정읍,16.7,0.5,5.4,건강보조식품 소매업,4636000,2020-12-15
2018-11-26,제주시,애월읍,9.9,0,0.8,건강보조식품 소매업,2424000,2020-12-15
2018-11-26,서귀포시,안덕면,13.1,0.5,1.6,건강보조식품 소매업,65000,2020-12-15
2018-11-26,제주시,노형동,8.2,0,2.1,건강보조식품 소매업,29742760,2020-12-15
2018-11-26,제주시,연동,8.2,0,2.1,건강보조식품 소매업,397793510,2020-12-15
2018-11-26,제주시,한경면,13.2,0,1.3,골프장 운영업,360633300,2020-12-15
2018-11-26,제주시,한림읍,13.2,0,1.3,건강보조식품 소매업,5706050,2020-12-15
2018-11-26,서귀포시,남원읍,14.1,0.5,2.1,건강보조식품 소매업,518000,2020-12-15
2018-11-26,서귀포시,효돈동,14.1,0.5,2.1,과실 및 채소 소매업,25679600,2020-12-15
2018-11-26,제주시,구좌읍,13.4,0,1.9,골프장 운영업,384661170,2020-12-15
2018-11-26,서귀포시,성산읍,12.9,1.5,1.4,건강보조식품 소매업,4811000,2020-12-15
2018-11-26,서귀포시,표선면,12.9,1.5,1.4,건강보조식품 소매업,28044050,2020-12-15
2018-11-26,제주시,도두동,13,0,1.5,건강보조식품 소매업,55000,2020-12-15
2018-11-26,제주시,외도동,13,0,1.5,건강보조식품 소매업,3493600,2020-12-15
2018-11-26,제주시,이호동,13,0,1.5,건강보조식품 소매업,311641531,2020-12-15
2018-11-26,제주시,삼도2동,11.6,0,2.1,건강보조식품 소매업,434300,2020-12-15
2018-11-26,제주시,삼도1동,11.6,0,2.1,건강보조식품 소매업,13663960,2020-12-15
2018-11-26,제주시,오라동,11.6,0,2.1,골프장 운영업,417029486,2020-12-15
2018-11-26,제주시,용담2동,11.6,0,2.1,건강보조식품 소매업,978000,2020-12-15
2018-11-26,제주시,용담1동,11.6,0,2.1,과실 및 채소 소매업,48389150,2020-12-15
2018-11-26,제주시,이도2동,11.6,0,2.1,건강보조식품 소매업,17523300,2020-12-15
2018-11-26,제주시,이도1동,11.6,0,2.1,건강보조식품 소매업,19473500,2020-12-15
2018-11-26,제주시,일도2동,11.6,0,2.1,건강보조식품 소매업,2507000,2020-12-15
2018-11-26,제주시,일도1동,11.6,0,2.1,건강보조식품 소매업,2877000,2020-12-15
2018-11-26,제주시,건입동,8.6,0,2,건강보조식품 소매업,781400,2020-12-15
2018-11-26,제주시,봉개동,8.6,0,2,건강보조식품 소매업,280000,2020-12-15
2018-11-27,서귀포시,예래동,14.7,0,1.3,골프장 운영업,405482100,2020-12-15
2018-11-27,제주시,아라동,9.5,0,1.6,건강보조식품 소매업,446000,2020-12-15
2018-11-27,제주시,삼양동,12,0,1.9,건강보조식품 소매업,591100,2020-12-15
2018-11-27,제주시,조천읍,12,0,1.9,건강보조식품 소매업,7111000,2020-12-15
2018-11-27,제주시,화북동,12,0,1.9,건강보조식품 소매업,8568860,2020-12-15
2018-11-27,제주시,추자면,12.8,0,0.8,과실 및 채소 소매업,6965100,2020-12-15
2018-11-27,제주시,우도면,14.9,0,3.1,과실 및 채소 소매업,15700900,2020-12-15
2018-11-27,서귀포시,대정읍,16.2,0,6.9,건강보조식품 소매업,4636000,2020-12-15
2018-11-27,제주시,애월읍,9.7,0,1.3,건강보조식품 소매업,2424000,2020-12-15
2018-11-27,서귀포시,안덕면,13.6,0,4,건강보조식품 소매업,65000,2020-12-15
2018-11-27,제주시,노형동,5.5,0,0.9,건강보조식품 소매업,29742760,2020-12-15
2018-11-27,제주시,연동,5.5,0,0.9,건강보조식품 소매업,397793510,2020-12-15
2018-11-27,제주시,한경면,12.9,0,2.4,골프장 운영업,360633300,2020-12-15
2018-11-27,제주시,한림읍,12.9,0,2.4,건강보조식품 소매업,5706050,2020-12-15
2018-11-27,서귀포시,남원읍,14.7,0,2.3,건강보조식품 소매업,518000,2020-12-15
2018-11-27,서귀포시,효돈동,14.7,0,2.3,과실 및 채소 소매업,25679600,2020-12-15
2018-11-27,제주시,구좌읍,12.6,0,3.6,골프장 운영업,384661170,2020-12-15
2018-11-27,서귀포시,성산읍,13.7,0,2.9,건강보조식품 소매업,4811000,2020-12-15
2018-11-27,서귀포시,표선면,13.7,0,2.9,건강보조식품 소매업,28044050,2020-12-15
2018-11-27,제주시,도두동,12,0,1.5,건강보조식품 소매업,55000,2020-12-15
2018-11-27,제주시,외도동,12,0,1.5,건강보조식품 소매업,3493600,2020-12-15
2018-11-27,제주시,이호동,12,0,1.5,건강보조식품 소매업,311641531,2020-12-15
2018-11-27,제주시,삼도2동,10.8,0,2.2,건강보조식품 소매업,434300,2020-12-15
2018-11-27,제주시,삼도1동,10.8,0,2.2,건강보조식품 소매업,13663960,2020-12-15
2018-11-27,제주시,오라동,10.8,0,2.2,골프장 운영업,417029486,2020-12-15
2018-11-27,제주시,용담2동,10.8,0,2.2,건강보조식품 소매업,978000,2020-12-15
2018-11-27,제주시,용담1동,10.8,0,2.2,과실 및 채소 소매업,48389150,2020-12-15
2018-11-27,제주시,이도2동,10.8,0,2.2,건강보조식품 소매업,17523300,2020-12-15
2018-11-27,제주시,이도1동,10.8,0,2.2,건강보조식품 소매업,19473500,2020-12-15
2018-11-27,제주시,일도2동,10.8,0,2.2,건강보조식품 소매업,2507000,2020-12-15
2018-11-27,제주시,일도1동,10.8,0,2.2,건강보조식품 소매업,2877000,2020-12-15
2018-11-27,제주시,건입동,8.1,0,1.6,건강보조식품 소매업,781400,2020-12-15
2018-11-27,제주시,봉개동,8.1,0,1.6,건강보조식품 소매업,280000,2020-12-15
2018-11-28,서귀포시,예래동,13.5,0,1.3,골프장 운영업,405482100,2020-12-15
2018-11-28,제주시,아라동,8.2,0,1.1,건강보조식품 소매업,446000,2020-12-15
2018-11-28,제주시,삼양동,11.1,0,2.1,건강보조식품 소매업,591100,2020-12-15
2018-11-28,제주시,조천읍,11.1,0,2.1,건강보조식품 소매업,7111000,2020-12-15
2018-11-28,제주시,화북동,11.1,0,2.1,건강보조식품 소매업,8568860,2020-12-15
2018-11-28,제주시,추자면,11.7,0,1.4,과실 및 채소 소매업,6965100,2020-12-15
2018-11-28,제주시,우도면,14,0,2.9,과실 및 채소 소매업,15700900,2020-12-15
2018-11-28,서귀포시,대정읍,15.2,0,8.2,건강보조식품 소매업,4636000,2020-12-15
2018-11-28,제주시,애월읍,8.5,0,2.2,건강보조식품 소매업,2424000,2020-12-15
2018-11-28,서귀포시,안덕면,12.7,0,4,건강보조식품 소매업,65000,2020-12-15
2018-11-28,제주시,노형동,4.5,0,1.3,건강보조식품 소매업,29742760,2020-12-15
2018-11-28,제주시,연동,4.5,0,1.3,건강보조식품 소매업,397793510,2020-12-15
2018-11-28,제주시,한경면,11.7,0,2.9,골프장 운영업,360633300,2020-12-15
2018-11-28,제주시,한림읍,11.7,0,2.9,건강보조식품 소매업,5706050,2020-12-15
2018-11-28,서귀포시,남원읍,13.6,0,4.2,건강보조식품 소매업,518000,2020-12-15
2018-11-28,서귀포시,효돈동,13.6,0,4.2,과실 및 채소 소매업,25679600,2020-12-15
2018-11-28,제주시,구좌읍,12.4,0,3.6,골프장 운영업,384661170,2020-12-15
2018-11-28,서귀포시,성산읍,11.1,0,2.6,건강보조식품 소매업,4811000,2020-12-15
2018-11-28,서귀포시,표선면,11.1,0,2.6,건강보조식품 소매업,28044050,2020-12-15
2018-11-28,제주시,도두동,10.9,0,1.9,건강보조식품 소매업,55000,2020-12-15
2018-11-28,제주시,외도동,10.9,0,1.9,건강보조식품 소매업,3493600,2020-12-15
2018-11-28,제주시,이호동,10.9,0,1.9,건강보조식품 소매업,311641531,2020-12-15
2018-11-28,제주시,삼도2동,9.2,0,2,건강보조식품 소매업,434300,2020-12-15
2018-11-28,제주시,삼도1동,9.2,0,2,건강보조식품 소매업,13663960,2020-12-15
2018-11-28,제주시,오라동,9.2,0,2,골프장 운영업,417029486,2020-12-15
2018-11-28,제주시,용담2동,9.2,0,2,건강보조식품 소매업,978000,2020-12-15
2018-11-28,제주시,용담1동,9.2,0,2,과실 및 채소 소매업,48389150,2020-12-15
2018-11-28,제주시,이도2동,9.2,0,2,건강보조식품 소매업,17523300,2020-12-15
2018-11-28,제주시,이도1동,9.2,0,2,건강보조식품 소매업,19473500,2020-12-15
2018-11-28,제주시,일도2동,9.2,0,2,건강보조식품 소매업,2507000,2020-12-15
